Department,Date,Code,Expense Type,P.O. No.,Vendor Name,Invoice No.,Invoice Date,From Date,To Date,Base Amount,CGST/ SGST,IGST/ UGST,Total Amount,TDS,Other Charges Deducted,Hand over to F&A,Payment Date,Additional Remarks,FY24 Impact,Invoice Category,Invoice Received from Vendor,GRN Raised,Approved by Checker,Invoice raised by Accounts,Checker Approval,Approvers Approval,Moved to Accounts bucket to Payment Made,Direct Invoice Raised,Approved by Checker,Approved by Approver,Moved to Accounts bucket for Payment,Payment Date,"Payment Terms
(Days)"
Application,Jun-23,CITIBA,Capex,XYZCL|XYZ|2022-23|2730,XYZ te Limited,133/JUNE23/ETLI1,06-Jul-23,01-Jun-23,30-Jun-23,"2,10,960","37,973",-,"2,48,933",-,-,-,14-Aug-23,GRN Raised,"2,10,960",PO Based,06-Jul-23,6-Jul-23,10-Jul-23,10-Jul-23,24-Jul-23,8-Aug-23,8-Aug-23,NA,NA,NA,NA,14-Aug-23,30
Application,Jun-23,CITDDC,Capex,XYZCL|XYZ|2023-24|1085,XYZ es Pvt Ltd,0072/7/FY2324,04-Jul-23,01-Jun-23,30-Jun-23,"80,000","14,400",-,"94,400",-,-,-,1-Aug-23,GRN Raised,"80,000",PO Based,06-Jul-23,6-Jul-23,7-Jul-23,7-Jul-23,23-Jul-23,24-Jul-23,24-Jul-23,NA,NA,NA,NA,1-Aug-23,30
Application,Jun-23,CITDDC,Capex,XYZCL|XYZ|2023-24|1086,XYZ es Pvt Ltd,0073/7/FY2324,04-Jul-23,01-Jun-23,30-Jun-23,"1,43,182","25,773",-,"1,68,955",-,-,-,1-Aug-23,GRN Raised,"1,43,182",PO Based,06-Jul-23,6-Jul-23,7-Jul-23,7-Jul-23,23-Jul-23,24-Jul-23,24-Jul-23,NA,NA,NA,NA,1-Aug-23,30
Application,Jun-23,CITDEW,Capex,XYZCL|XYZ|2023-24|1087,XYZ es Pvt Ltd,0070/7/FY2324,04-Jul-23,01-Jun-23,30-Jun-23,"72,728","13,091",-,"85,819",-,-,-,2-Aug-23,GRN Raised,"72,728",PO Based,06-Jul-23,6-Jul-23,24-Jul-23,24-Jul-23,25-Jul-23,26-Jul-23,26-Jul-23,NA,NA,NA,NA,2-Aug-23,30
Application,Jun-23,CITAPI,Capex,XYZCL|XYZ|2023-24|1374,XYZ es Pvt Ltd,0071/7/FY2324,04-Jul-23,01-Jun-23,30-Jun-23,"1,30,000","23,400",-,"1,53,400",-,-,-,20-Jul-23,GRN Raised,"1,30,000",PO Based,06-Jul-23,6-Jul-23,10-Jul-23,10-Jul-23,11-Jul-23,12-Jul-23,12-Jul-23,NA,NA,NA,NA,20-Jul-23,30
Application,Jun-23,CITPDP,Capex,XYZCL|XYZ|2022-23|2807,XYZ es (P) Ltd,AGT/2023-24/058,30-Jun-23,01-Jun-23,30-Jun-23,"1,21,333","21,840",-,"1,43,173",-,-,-,24-Jul-23,GRN Raised,"1,21,333",PO Based,06-Jul-23,6-Jul-23,12-Jul-23,12-Jul-23,18-Jul-23,18-Jul-23,18-Jul-23,NA,NA,NA,NA,24-Jul-23,30
Application,Jun-23,CITTAS,Capex,XYZCL|XYZ|2023-24|1117,XYZ NSEIT,INV/23-24/000855,06-Jul-23,01-Jun-23,30-Jun-23,"1,20,000","21,600",-,"1,41,600",-,-,-,24-Jul-23,GRN Raised,"1,20,000",PO Based,07-Jul-23,7-Jul-23,17-Jun-23,17-Jun-23,18-Jul-23,18-Jul-23,18-Jul-23,NA,NA,NA,NA,24-Jul-23,30
Application,Jun-23,CITNET,Capex,XYZCL|XYZ|2023-24|1274,XYZ te Limited,SI/MS/2324/G0405,05-Jul-23,01-Jun-23,30-Jun-23,"1,40,000","25,200",-,"1,65,200",-,-,-,14-Aug-23,GRN Raised,"1,40,000",PO Based,07-Jul-23,7-Jul-23,10-Jul-23,10-Jul-23,24-Jul-23,8-Aug-23,8-Aug-23,NA,NA,NA,NA,14-Aug-23,30
Application,Apr-23,DIGBAM,Opex,XYZCL|XYZ|2023-24|1497,XYZ te Limited,2023-24/A-0039,05-Jul-23,01-Apr-23,31-Mar-24,"35,96,000","6,47,280",-,"42,43,280",-,-,-,16-Aug-23,GRN Raised,"35,96,000",PO Based,07-Jul-23,7-Jul-23,10-Jul-23,10-Jul-23,24-Jul-23,8-Aug-23,8-Aug-23,NA,NA,NA,NA,16-Aug-23,30
Application,Apr-23,CITNAA,Capex,XYZCL|XYZ|2023-24|1557,XYZ Pvt. Ltd.,232407007,10-Jul-23,01-Apr-23,30-Jun-23,"10,50,000","1,89,000",-,"12,39,000",-,-,-,31-Jul-23,GRN Raised,"10,50,000",PO Based,10-Jul-23,10-Jul-23,12-Jul-23,12-Jul-23,18-Jul-23,18-Jul-23,18-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITADC,Capex,XYZCL|XYZ|2023-24|1578,XYZ te Limited,INV-000053,23-Jun-23,23-Jun-23,23-Jun-23,"3,77,841","68,011",-,"4,45,852",-,-,-,20-Jul-23,GRN Raised,"3,77,841",PO Based,10-Jul-23,10-Jul-23,10-Jul-23,10-Jul-23,10-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,20-Jul-23,30
Application,Jun-23,CITADC,Capex,XYZCL|XYZ|2023-24|1578,XYZ te Limited,INV-000057,28-Jun-23,28-Jun-23,28-Jun-23,"2,22,727","40,091",-,"2,62,818",-,-,-,20-Jul-23,GRN Raised,"2,22,727",PO Based,10-Jul-23,10-Jul-23,10-Jul-23,10-Jul-23,10-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,20-Jul-23,30
Application,Jun-23,CITAEM,Capex,XYZCL|XYZ|2023-24|1408,XYZ A PVT. LTD,2023-2024/100,05-Jul-23,01-Jun-23,30-Jun-23,"2,70,000","48,600",-,"3,18,600",-,-,-,17-Jul-23,GRN Raised,"2,70,000",PO Based,10-Jul-23,10-Jul-23,10-Jul-23,10-Jul-23,11-Jul-23,12-Jul-23,12-Jul-23,NA,NA,NA,NA,17-Jul-23,30
Application,Jun-23,ITAGPA,Opex,XYZCL|XYZ|2023-24|1289,XYZ Pvt. Ltd.,ETPL/23-24/069,30-Jun-23,01-Jun-23,30-Jun-23,"2,40,000","43,200",-,"2,83,200",-,-,-,11-Aug-23,GRN Raised,"2,40,000",PO Based,10-Jul-23,10-Jul-23,10-Jul-23,10-Jul-23,24-Jul-23,8-Aug-23,8-Aug-23,NA,NA,NA,NA,11-Aug-23,30
Application,Jul-23,ITAADS,Opex,XYZCL|XYZ|2023-24|1586,XYZ ulting LLP,TECW-KORE-0008,03-Jul-23,03-Jul-23,03-Jul-23,"9,00,000","1,62,000",-,"10,62,000",-,-,-,20-Jul-23,GRN Raised,"9,00,000",PO Based,10-Jul-23,10-Jul-23,12-Jul-23,12-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,NA,NA,NA,NA,20-Jul-23,30
Application,Jun-23,CITTAS,Capex,XYZCL|XYZ|2023-24|1132,XYZ iS Limited,1Z52401658,13-Jul-23,01-Jun-23,30-Jun-23,"1,25,000","22,500",-,"1,47,500",-,-,-,31-Jul-23,GRN Raised,"1,25,000",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,,21-Jul-23,21-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITSND,Capex,XYZCL|XYZ|2023-24|1574,XYZ iS Limited,1Z52401656,13-Jul-23,01-Jun-23,30-Jun-23,"1,58,000","28,440",-,"1,86,440",-,-,-,31-Jul-23,GRN Raised,"1,58,000",PO Based,17-Jul-23,17-Jul-23,20-Jul-23,20-Jul-23,22-Jul-23,24-Jul-23,24-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITPDP,Capex,XYZCL|XYZ|2023-24|1272,XYZ iS Limited,1Z52401661,13-Jul-23,01-Jun-23,30-Jun-23,"1,51,477","27,266",-,"1,78,743",-,-,-,31-Jul-23,GRN Raised,"1,51,477",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITGPA,Capex,XYZCL|XYZ|2023-24|1135,XYZ iS Limited,1Z52401662,13-Jul-23,01-Jun-23,30-Jun-23,"1,45,955","26,272",-,"1,72,226",-,-,-,31-Jul-23,GRN Raised,"1,45,955",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,24-Jul-23,24-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITDPI,Capex,XYZCL|XYZ|2023-24|1134,XYZ iS Limited,1Z52401660,13-Jul-23,01-Jun-23,30-Jun-23,"1,55,000","27,900",-,"1,82,900",-,-,-,31-Jul-23,GRN Raised,"1,55,000",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITPDP,Capex,XYZCL|XYZ|2023-24|1054,XYZ iS Limited,1Z52401659,13-Jul-23,01-Jun-23,30-Jun-23,-,-,-,-,-,-,-,31-Jul-23,GRN Raised,-,PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52401652,13-Jul-23,01-Jun-23,30-Jun-23,"2,93,636","52,855",-,"3,46,491",-,-,-,8-Aug-23,GRN Raised,"2,93,636",PO Based,17-Jul-23,17-Jul-23,24-Jul-23,24-Jul-23,28-Jul-23,31-Jul-23,31-Jul-23,NA,NA,NA,NA,8-Aug-23,30
Application,Jun-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52401654,13-Jul-23,01-Jun-23,30-Jun-23,"3,23,000","58,140",-,"3,81,140",-,-,-,9-Aug-23,GRN Raised,"3,23,000",PO Based,17-Jul-23,17-Jul-23,24-Jul-23,24-Jul-23,28-Jul-23,31-Jul-23,31-Jul-23,NA,NA,NA,NA,9-Aug-23,30
Application,Jun-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52401653,13-Jul-23,01-Jun-23,30-Jun-23,"2,78,955","50,212",-,"3,29,166",-,-,-,9-Aug-23,GRN Raised,"2,78,955",PO Based,17-Jul-23,17-Jul-23,24-Jul-23,24-Jul-23,28-Jul-23,31-Jul-23,31-Jul-23,NA,NA,NA,NA,9-Aug-23,30
Application,Jun-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52401651,13-Jul-23,01-Jun-23,30-Jun-23,"3,23,000","58,140",-,"3,81,140",-,-,-,8-Aug-23,GRN Raised,"3,23,000",PO Based,17-Jul-23,17-Jul-23,24-Jul-23,24-Jul-23,28-Jul-23,31-Jul-23,31-Jul-23,NA,NA,NA,NA,8-Aug-23,30
Application,Jun-23,CITICT,Capex,XYZCL|XYZ|2023-24|1131,XYZ iS Limited,1Z52401655,13-Jul-23,01-Jun-23,30-Jun-23,"1,02,273","18,409",-,"1,20,682",-,-,-,9-Aug-23,GRN Raised,"1,02,273",PO Based,17-Jul-23,17-Jul-23,24-Jul-23,24-Jul-23,28-Jul-23,31-Jul-23,31-Jul-23,NA,NA,NA,NA,9-Aug-23,30
Application,Jun-23,CITDVP,Capex,XYZCL|XYZ|2023-24|1088,XYZ te Limited,MR86/23-24,10-Jul-23,01-Jun-23,30-Jun-23,"1,07,955",-,"19,432","1,27,387",-,-,-,3-Aug-23,GRN Raised,"1,07,955",PO Based,17-Jul-23,17-Jul-23,24-Jul-23,24-Jul-23,25-Jul-23,26-Jul-23,26-Jul-23,NA,NA,NA,NA,3-Aug-23,30
Application,Jun-23,CITTAS,Capex,XYZCL|XYZ|2023-24|1587,XYZ es Pvt Ltd,GTEN-23-24/044,15-Jul-23,15-Jun-23,30-Jun-23,"70,000","12,600",-,"82,600",-,-,-,31-Jul-23,GRN Raised,"70,000",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,21-Jul-23,21-Jul-23,NA,NA,NA,NA,31-Jul-23,30
Application,Jun-23,CITDWI,Capex,XYZCL|XYZ|2023-24|1277,XYZ es Pvt Ltd,DST23-10344,03-Jul-23,01-Jun-23,30-Jun-23,"1,65,000","29,700",-,"1,94,700",-,-,-,2-Aug-23,GRN Raised,"1,65,000",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,2-Aug-23,30
Application,May-23,CITDWI,Capex,XYZCL|XYZ|2023-24|1508,XYZ es Pvt Ltd,DST23-10346,12-Jul-23,01-May-23,30-Jun-23,"2,72,250","49,005",-,"3,21,255",-,-,-,1-Aug-23,GRN Raised,"2,72,250",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,1-Aug-23,30
Application,May-23,CITAOB,Capex,XYZCL|XYZ|2023-24|1507,XYZ es Pvt Ltd,DST23-10347,12-Jul-23,01-May-23,30-Jun-23,"2,47,500","44,550",-,"2,92,050",-,-,-,2-Aug-23,GRN Raised,"2,47,500",PO Based,17-Jul-23,17-Jul-23,17-Jul-23,17-Jul-23,20-Jul-23,20-Jul-23,20-Jul-23,NA,NA,NA,NA,2-Aug-23,30
Application,Apr-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1529,XYZ es Pvt Ltd,690/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"1,35,000","24,300",-,"1,59,300","9,450",-,-,7-Aug-23,GRN Raised,"1,35,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITCPR,Capex,XYZCL|XYZ|2023-24|1531,XYZ es Pvt Ltd,691/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,7-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1524,XYZ es Pvt Ltd,692/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,7-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1534,XYZ es Pvt Ltd,693/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,7-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1535,XYZ es Pvt Ltd,694/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,7-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,AMSING,Opex,XYZCL|XYZ|2023-24|1532,XYZ es Pvt Ltd,695/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"3,60,000","64,800",-,"4,24,800","25,200",-,-,7-Aug-23,GRN Raised,"3,60,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1519,XYZ es Pvt Ltd,696/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITCPR,Capex,XYZCL|XYZ|2023-24|1520,XYZ es Pvt Ltd,697/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"5,74,000","1,03,320",-,"6,77,320","40,180",-,-,7-Aug-23,GRN Raised,"5,74,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITTCM,Capex,XYZCL|XYZ|2023-24|1522,XYZ es Pvt Ltd,698/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITTHL,Capex,XYZCL|XYZ|2023-24|1523,XYZ es Pvt Ltd,699/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"1,64,000","29,520",-,"1,93,520","11,480",-,-,7-Aug-23,GRN Raised,"1,64,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1525,XYZ es Pvt Ltd,700/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1526,XYZ es Pvt Ltd,701/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1527,XYZ es Pvt Ltd,702/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITDPI,Capex,XYZCL|XYZ|2023-24|1528,XYZ es Pvt Ltd,703/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Apr-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1533,XYZ es Pvt Ltd,704/23-24,11-Jul-23,01-Apr-23,30-Apr-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,May-23,AMSING,Opex,XYZCL|XYZ|2023-24|1532,XYZ es Pvt Ltd,710/23-24,11-Jul-23,01-May-23,31-May-23,"3,60,000","64,800",-,"4,24,800","25,200",-,-,7-Aug-23,GRN Raised,"3,60,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,May-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1519,XYZ es Pvt Ltd,711/23-24,11-Jul-23,01-May-23,31-May-23,"82,000","14,760",-,"96,760","5,740",-,-,8-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITCPR,Capex,XYZCL|XYZ|2023-24|1520,XYZ es Pvt Ltd,712/23-24,11-Jul-23,01-May-23,31-May-23,"5,74,000","1,03,320",-,"6,77,320","40,180",-,-,7-Aug-23,GRN Raised,"5,74,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,May-23,CITTCM,Capex,XYZCL|XYZ|2023-24|1522,XYZ es Pvt Ltd,713/23-24,11-Jul-23,01-May-23,31-May-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,May-23,CITTHL,Capex,XYZCL|XYZ|2023-24|1523,XYZ es Pvt Ltd,714/23-24,11-Jul-23,01-May-23,31-May-23,"1,64,000","29,520",-,"1,93,520","11,480",-,-,7-Aug-23,GRN Raised,"1,64,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,May-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1529,XYZ es Pvt Ltd,705/23-24,11-Jul-23,01-May-23,31-May-23,"1,35,000","24,300",-,"1,59,300","13,500",-,-,8-Aug-23,GRN Raised,"1,35,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITCPR,Capex,XYZCL|XYZ|2023-24|1531,XYZ es Pvt Ltd,706/23-24,11-Jul-23,01-May-23,31-May-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,7-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,May-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1524,XYZ es Pvt Ltd,707/23-24,11-Jul-23,01-May-23,31-May-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,8-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1534,XYZ es Pvt Ltd,708/23-24,11-Jul-23,01-May-23,31-May-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,8-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1535,XYZ es Pvt Ltd,709/23-24,11-Jul-23,01-May-23,31-May-23,"1,20,000","21,600",-,"1,41,600","8,400",-,-,8-Aug-23,GRN Raised,"1,20,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1525,XYZ es Pvt Ltd,715/23-24,11-Jul-23,01-May-23,31-May-23,"82,000","14,760",-,"96,760","5,740",-,-,8-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1526,XYZ es Pvt Ltd,716/23-24,11-Jul-23,01-May-23,31-May-23,"82,000","14,760",-,"96,760","5,740",-,-,8-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITQTW,Capex,XYZCL|XYZ|2023-24|1527,XYZ es Pvt Ltd,717/23-24,11-Jul-23,01-May-23,31-May-23,"82,000","14,760",-,"96,760","8,200",-,-,8-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITDPI,Capex,XYZCL|XYZ|2023-24|1528,XYZ es Pvt Ltd,718/23-24,11-Jul-23,01-May-23,31-May-23,"82,000","14,760",-,"96,760","5,740",-,-,8-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,May-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1533,XYZ es Pvt Ltd,719/23-24,11-Jul-23,01-May-23,31-May-23,"82,000","14,760",-,"96,760","5,740",-,-,8-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,8-Aug-23,30
Application,Jun-23,AMSING,Opex,XYZCL|XYZ|2023-24|1532,XYZ es Pvt Ltd,725/23-24,11-Jul-23,01-Jun-23,30-Jun-23,"3,60,000","64,800",-,"4,24,800","25,200",-,-,7-Aug-23,GRN Raised,"3,60,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Jun-23,CITDTS,Capex,XYZCL|XYZ|2023-24|1519,XYZ es Pvt Ltd,726/23-24,11-Jul-23,01-Jun-23,30-Jun-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Jun-23,CITCPR,Capex,XYZCL|XYZ|2023-24|1520,XYZ es Pvt Ltd,727/23-24,11-Jul-23,01-Jun-23,30-Jun-23,"5,74,000","1,03,320",-,"6,77,320","40,180",-,-,7-Aug-23,GRN Raised,"5,74,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
Application,Jun-23,CITTCM,Capex,XYZCL|XYZ|2023-24|1522,XYZ es Pvt Ltd,728/23-24,11-Jul-23,01-Jun-23,30-Jun-23,"82,000","14,760",-,"96,760","5,740",-,-,7-Aug-23,GRN Raised,"82,000",PO Based,19-Jul-23,19-Jul-23,21-Jul-23,21-Jul-23,26-Jul-23,1-Aug-23,1-Aug-23,NA,NA,NA,NA,7-Aug-23,30
